"responseHeader__zkConnected","responseHeader__status","responseHeader__QTime","responseHeader__params__q","responseHeader__params__indent","responseHeader__params__fl","responseHeader__params__rows","responseHeader__params__wt","response__numFound","response__start","response__docs__id","response__docs__city","response__docs__DOB","response__docs__longitude","response__docs__sex","response__docs__state","response__docs__latitude","response__docs__name"
"","","","","","","","","","","5538","Almo","1997-10-08T22:11:38Z","-114","M","Idaho","42","LOVELETT,GENEVA V"
"","","","","","","","","","","5539","Burley","1994-12-08T22:11:38Z","-114","F","Idaho","43","ROBERTS CHOY,AURBAX "
"","","","","","","","","","","5540","Declo","1995-05-08T22:11:38Z","-113","M","Idaho","43","HALTOM,ANAIZA "
"","","","","","","","","","","5542","Oakley","1994-09-08T22:11:38Z","-114","M","Idaho","42","PEROCHENA,HOLGER "
"","","","","","","","","","","5543","Dubois","1995-03-08T22:11:38Z","-112","F","Idaho","44","OLIZERE,SIDIA "
"","","","","","","","","","","5546","Lenore","1993-10-08T22:11:38Z","-117","M","Idaho","47","PRAMANIK,NAISHA P"
"","","","","","","","","","","5549","Weippe","1993-04-08T22:11:38Z","-116","F","Idaho","46","BENITEZ-MARTIN,CARLEE P"
"","","","","","","","","","","5550","Elk River","1997-04-08T22:11:38Z","-116","M","Idaho","47","LUCAROTTI,CRISTELA "
"","","","","","","","","","","5551","Challis","1995-12-08T22:11:38Z","-114","F","Idaho","44","GAYMON,JIA WEN F"
"","","","","","","","","","","5552","Clayton","1995-07-08T22:11:38Z","-114","M","Idaho","44","VILDE,XUE RONG H"
"","","","","","","","","","","5555","Stanley","1997-11-08T22:11:38Z","-115","F","Idaho","44","LUSCHEN,MICHAELAH "
"","","","","","","","","","","5556","Atlanta","1999-01-08T22:11:38Z","-115","M","Idaho","44","DUNLAP,BRITTNY J"
"","","","","","","","","","","5557","Glenns Ferry","1993-05-08T22:11:38Z","-115","F","Idaho","43","KUBICKI,NOBUKO L"
"","","","","","","","","","","5558","Hammett","1997-09-08T22:11:38Z","-115","M","Idaho","43","DEGAL,STERLENE "
"","","","","","","","","","","5559","King Hill","1993-02-08T22:11:38Z","-115","F","Idaho","43","RAMEREZ,TATA "
"","","","","","","","","","","5560","Mountain Home","1999-05-08T22:11:38Z","-116","M","Idaho","43","THELAN III,MARIA DE JESUS O L"
"","","","","","","","","","","5561","Mountain Home Afb","1998-07-08T22:11:38Z","-116","F","Idaho","44","KOCHEKOVICH,KEOLANI K"
"","","","","","","","","","","5562","Clifton","1997-03-08T22:11:38Z","-112","M","Idaho","42","KUBES,NIK K"
"","","","","","","","","","","5565","Preston","1993-07-08T22:11:38Z","-112","F","Idaho","42","RATTANA,SAVOI "
"","","","","","","","","","","5567","Weston","1997-11-08T22:11:38Z","-112","F","Idaho","42","DEVITA,MARYSAN A"
"","","","","","","","","","","5568","Ashton","1997-02-08T22:11:38Z","-111","M","Idaho","44","CHINDA,CARLOS JR H"
"","","","","","","","","","","5569","Chester","1995-03-08T22:11:38Z","-112","F","Idaho","44","CHRISTESON,CLARIE "
"","","","","","","","","","","5570","Island Park","1995-06-08T22:11:38Z","-111","M","Idaho","44","TIFFT,TATAJANA "
"","","","","","","","","","","5573","Parker","1993-11-08T22:11:38Z","-112","F","Idaho","44","SWICKARD,WEI WEN HU L"
"","","","","","","","","","","5574","Saint Anthony","1997-06-08T22:11:38Z","-112","M","Idaho","44","BURGOIN,YTZEL "
"","","","","","","","","","","5575","Teton","1993-07-08T22:11:38Z","-112","F","Idaho","44","DE JOSEPH,CHARYLE "
"","","","","","","","","","","5577","Letha","1996-04-08T22:11:38Z","-117","F","Idaho","44","KAHLER,BUNNAREE M"
"","","","","","","","","","","5578","Ola","1993-03-08T22:11:38Z","-116","M","Idaho","44","JIMISON,KEASHA T"
"","","","","","","","","","","5580","Bliss","1994-06-08T22:11:38Z","-115","M","Idaho","43","ANCHONDO JR,KENNYA "
"","","","","","","","","","","5581","Gooding","1994-09-08T22:11:38Z","-115","F","Idaho","43","VISNICKER,NAKENDRA J"
"","","","","","","","","","","5583","Wendell","1997-10-08T22:11:38Z","-115","F","Idaho","43","REDPATH,MEI-HUEI "
"","","","","","","","","","","5584","Cottonwood","1995-07-08T22:11:38Z","-116","M","Idaho","46","SCHIECHL,TAIAPISI Y"
"","","","","","","","","","","5586","Ferdinand","1998-07-08T22:11:38Z","-116","M","Idaho","46","BORACCHIA,SHNAYA "
"","","","","","","","","","","5587","Grangeville","1995-12-08T22:11:38Z","-116","F","Idaho","46","LOWENSTEIN JR,ASHTEN P"
"","","","","","","","","","","5588","Fenn","1999-02-08T22:11:38Z","-116","M","Idaho","46","FREUDENTHALER,ALVERA N"
"","","","","","","","","","","5589","Greencreek","1999-01-08T22:11:38Z","-116","F","Idaho","46","APOSHIAN,COLOMBA "
"","","","","","","","","","","5592","Pollock","1995-05-08T22:11:38Z","-116","M","Idaho","45","MUCCIO,LAWRANCE "
"","","","","","","","","","","5593","Riggins","1995-08-08T22:11:38Z","-116","F","Idaho","45","KALKIDAN,ADDISEN K"
"","","","","","","","","","","5594","Stites","1999-11-08T22:11:38Z","-116","M","Idaho","46","GLOSTER,JOJI S"
"","","","","","","","","","","5595","White Bird","1999-03-08T22:11:38Z","-116","F","Idaho","46","BABBS,ANNA-MARIA A"
"","","","","","","","","","","5597","Hamer","1998-08-08T22:11:38Z","-112","F","Idaho","44","BEECHIE,TANWINDER "
"","","","","","","","","","","5598","Lewisville","1994-11-08T22:11:38Z","-112","M","Idaho","44","COBABE,ROSSELIA L"
"","","","","","","","","","","5600","Monteview","1993-05-08T22:11:38Z","-113","M","Idaho","44","ZOVICH,HADDON "
"","","","","","","","","","","5603","Roberts","1997-01-08T22:11:38Z","-112","F","Idaho","44","ALMANDO,ALICE PO YIN "
"","","","","","","","","","","5605","Eden","1993-01-08T22:11:38Z","-114","F","Idaho","43","RENTSCHLER,JULIEANN S"
"","","","","","","","","","","5606","Hazelton","1996-01-08T22:11:38Z","-114","M","Idaho","43","VOLUNTAD,ELAONA L"
"","","","","","","","","","","5607","Jerome","1998-06-08T22:11:38Z","-115","F","Idaho","43","QUINCY,ERZSEBET A"
"","","","","","","","","","","5608","Athol","1995-08-08T22:11:38Z","-117","M","Idaho","48","BRAMBILA JR,SHUNJI "
"","","","","","","","","","","5611","Coeur D Alene","1999-02-08T22:11:38Z","-117","F","Idaho","48","CHARLEZ,XUE FENG "
"","","","","","","","","","","5613","Coeur D Alene","1996-05-08T22:11:38Z","-117","F","Idaho","48","BUEKER,BREAHNA "
"","","","","","","","","","","5615","Hayden","1995-02-08T22:11:38Z","-117","F","Idaho","48","SZYMULEWSKI,SONJAE "
"","","","","","","","","","","5617","Post Falls","1996-03-08T22:11:38Z","-117","F","Idaho","48","MARLAN,SHYNETRA "
"","","","","","","","","","","5618","Rathdrum","1993-11-08T22:11:38Z","-117","M","Idaho","48","GOLDOS,NHIN D"
"","","","","","","","","","","5621","Post Falls","1999-04-08T22:11:38Z","-117","F","Idaho","48","KIGGINS,MERRIE J"
"","","","","","","","","","","5623","Kendrick","1998-09-08T22:11:38Z","-117","F","Idaho","47","FOGLEMAN-RIMOLDI,JODELYN A"
"","","","","","","","","","","5624","Bovill","1996-10-08T22:11:38Z","-116","M","Idaho","47","MOYER ,LAHIWAI L"
"","","","","","","","","","","5625","Deary","1997-12-08T22:11:38Z","-117","F","Idaho","47","MORTON,JERRY "
"","","","","","","","","","","5626","Genesee","1997-04-08T22:11:38Z","-117","M","Idaho","47","TOP,ELISABET "
"","","","","","","","","","","5627","Harvard","1994-10-08T22:11:38Z","-117","F","Idaho","47","ERLICH,MENISH "
"","","","","","","","","","","5628","Moscow","1996-09-08T22:11:38Z","-117","M","Idaho","47","GRAZELLE,KAYREN R"
"","","","","","","","","","","5631","Princeton","1996-05-08T22:11:38Z","-117","F","Idaho","47","THAYER JR,KENYADIE W"
"","","","","","","","","","","5632","Troy","1998-05-08T22:11:38Z","-117","M","Idaho","47","ROTHKOP,MC KAYLA "
"","","","","","","","","","","5633","Viola","1993-01-08T22:11:38Z","-117","F","Idaho","47","TINGLER,ASHKHEN P"
"","","","","","","","","","","5634","Cobalt","1996-07-08T22:11:38Z","-114","M","Idaho","45","SARACENI,AMECIA "
"","","","","","","","","","","5635","May","1998-04-08T22:11:38Z","-114","F","Idaho","45","JIMISON,AUSTINE R"
"","","","","","","","","","","5638","Leadore","1996-09-08T22:11:38Z","-113","M","Idaho","45","GIACOMONI,DARRINA "
"","","","","","","","","","","5639","Lemhi","1993-09-08T22:11:38Z","-114","F","Idaho","45","DEDEK,MAKANAMAI E"
"","","","","","","","","","","5640","North Fork","1995-02-08T22:11:38Z","-114","M","Idaho","45","NOWOTENSKI,SUSYNNE F"
"","","","","","","","","","","5641","Salmon","1994-07-08T22:11:38Z","-114","F","Idaho","45","TSEGAY,MOSA M"
"","","","","","","","","","","5642","Tendoy","1993-10-08T22:11:38Z","-114","M","Idaho","45","SOIN,ARIENNE E"
"","","","","","","","","","","5644","Craigmont","1996-02-08T22:11:38Z","-116","M","Idaho","46","CODAY,MAKEDA "
"","","","","","","","","","","5645","Kamiah","1995-08-08T22:11:38Z","-116","F","Idaho","46","CYPRET,M GUADALUPE M"
"","","","","","","","","","","5646","Nezperce","1994-03-08T22:11:38Z","-116","M","Idaho","46","WALLA,UN "
"","","","","","","","","","","5647","Reubens","1998-06-08T22:11:38Z","-117","F","Idaho","46","LEHWALDER,HARINDER "
"","","","","","","","","","","5648","Winchester","1993-02-08T22:11:38Z","-117","M","Idaho","46","NUDI,ARTTI "
"","","","","","","","","","","5651","Shoshone","1994-05-08T22:11:38Z","-114","F","Idaho","43","FORETTE,ARLENE   #1 A"
"","","","","","","","","","","5652","Rexburg","1993-06-08T22:11:38Z","-112","M","Idaho","44","CHEHREHSA,ONSY "
"","","","","","","","","","","5653","Rexburg","1996-12-08T22:11:38Z","-112","F","Idaho","44","FARROKH,TRAM D"
"","","","","","","","","","","5654","Sugar City","1997-03-08T22:11:38Z","-112","M","Idaho","44","PROUD,GRACE JEWEL "
"","","","","","","","","","","5659","Rupert","1998-01-08T22:11:38Z","-114","F","Idaho","43","SOLIS-REYES,BRIANNE J"
"","","","","","","","","","","5661","Culdesac","1997-04-08T22:11:38Z","-117","F","Idaho","46","AINSWORTH, ROB,UNA M"
"","","","","","","","","","","5664","Holbrook","1994-03-08T22:11:38Z","-113","M","Idaho","42","MACDONALD-AREVALO,LETASHA "
"","","","","","","","","","","5666","Bruneau","1995-10-08T22:11:38Z","-116","M","Idaho","43","HEUSER,TAINA "
"","","","","","","","","","","5668","Homedale","1995-02-08T22:11:38Z","-117","M","Idaho","44","GRIEVE,STEPHY T"
"","","","","","","","","","","5669","Marsing","1994-09-08T22:11:38Z","-117","F","Idaho","44","KAWASAKI,SAVANN E"
"","","","","","","","","","","5671","Fruitland","1997-04-08T22:11:38Z","-117","F","Idaho","44","DANBARA,MAYTHE "
"","","","","","","","","","","5674","American Falls","1999-06-08T22:11:38Z","-113","M","Idaho","43","CABRERA-RAMOS,JAD "
"","","","","","","","","","","5675","Arbon","1993-03-08T22:11:38Z","-113","F","Idaho","43","CIAPPINI,ROSABELLA T"
"","","","","","","","","","","5676","Rockland","1995-03-08T22:11:38Z","-113","M","Idaho","43","BRENEMAN,DAAIYAH "
"","","","","","","","","","","5678","Calder","1998-02-08T22:11:38Z","-116","M","Idaho","47","CERVATES,KYLEIYN O"
"","","","","","","","","","","5679","Clarkia","1999-03-08T22:11:38Z","-116","F","Idaho","47","LOVERCAMP,QUANISHA S"
"","","","","","","","","","","5680","Kellogg","1999-09-08T22:11:38Z","-116","M","Idaho","48","CLOWARD,YUANLING "
"","","","","","","","","","","5681","Kingston","1998-06-08T22:11:38Z","-116","F","Idaho","48","JASNER,TALA "
"","","","","","","","","","","5684","Pinehurst","1994-02-08T22:11:38Z","-116","M","Idaho","48","LITVACK,KAMERREON T"
"","","","","","","","","","","5685","Silverton","1997-02-08T22:11:38Z","-116","F","Idaho","47","LEWIS RODNEY P,SOPRIYA D"
"","","","","","","","","","","5686","Smelterville","1997-02-08T22:11:38Z","-116","M","Idaho","48","LLABRES,CHARMAYN "
"","","","","","","","","","","5687","Wallace","1995-12-08T22:11:38Z","-116","F","Idaho","47","LIMBERHAND HARS,NESA L"
"","","","","","","","","","","5689","Driggs","1999-04-08T22:11:38Z","-111","F","Idaho","44","HINDERLIDER,AKILA K"
"","","","","","","","","","","5693","Twin Falls","1998-03-08T22:11:38Z","-114","F","Idaho","43","LACHEUR,LIANG DI "
"","","","","","","","","","","5695","Twin Falls","1996-09-08T22:11:38Z","-114","F","Idaho","43","KOM,ROSELYNN M"
"","","","","","","","","","","5696","Buhl","1994-12-08T22:11:38Z","-115","M","Idaho","43","BUDILOVSKY,KANYADA D"
"","","","","","","","","","","5697","Castleford","1993-03-08T22:11:38Z","-115","F","Idaho","43","CRISTOFOL,UNIESE S"
"","","","","","","","","","","5699","Hansen","1996-07-08T22:11:38Z","-114","F","Idaho","43","SOBOTTA,SOPHANE "
"","","","","","","","","","","5700","Kimberly","1994-08-08T22:11:38Z","-114","M","Idaho","43","PAGLUICA,SOSEFINA L"
"","","","","","","","","","","5701","Murtaugh","1997-02-08T22:11:38Z","-114","F","Idaho","42","BURL,MAEOLD M"
"","","","","","","","","","","5702","Cascade","1993-08-08T22:11:38Z","-116","M","Idaho","45","AUFMUTH,LEA ANN "
"","","","","","","","","","","5703","Donnelly","1997-08-08T22:11:38Z","-116","F","Idaho","45","GIANNIOTIS,CATHALINE "
"","","","","","","","","","","5704","Lake Fork","1993-10-08T22:11:38Z","-116","M","Idaho","45","ARANTE,AGNES E"
"","","","","","","","","","","5709","Weiser","1995-10-08T22:11:38Z","-117","F","Idaho","44","LEITHE,MIRTHA L"
"","","","","","","","","","","17417","Eagle","1996-05-08T22:11:38Z","-116","F","Idaho","44","KALAMA,ALYZAE P"
"","","","","","","","","","","17419","Meridian","1999-10-08T22:11:38Z","-116","F","Idaho","44","BUSICK,SHAO-QIU R"
"","","","","","","","","","","17422","Boise","1993-06-08T22:11:38Z","-116","M","Idaho","44","LAPUYADE,JAMIRE "
"","","","","","","","","","","17424","Boise","1993-12-08T22:11:38Z","-116","M","Idaho","44","MAULDIN,VIET "
"","","","","","","","","","","17426","Boise","1993-05-08T22:11:38Z","-116","M","Idaho","44","GRANDOV JR.,MARKEETA L"
"","","","","","","","","","","17428","Boise","1994-04-08T22:11:38Z","-116","M","Idaho","44","DIAZ AQUINO,SUPING R"
"","","","","","","","","","","17429","Boise","1994-11-08T22:11:38Z","-116","F","Idaho","43","SHIPLEY,MA ELVIRA M"
"","","","","","","","","","","17430","Boise","1994-04-08T22:11:38Z","-116","M","Idaho","44","AHKIONG,NICHOLLETTE Q"
