"responseHeader__zkConnected","responseHeader__status","responseHeader__QTime","responseHeader__params__q","responseHeader__params__indent","responseHeader__params__fl","responseHeader__params__rows","responseHeader__params__wt","response__numFound","response__start","response__docs__id","response__docs__city","response__docs__DOB","response__docs__longitude","response__docs__sex","response__docs__state","response__docs__latitude","response__docs__name"
"","","","","","","","","","","990987","Fort Wayne","1952-12-08T22:11:38Z","-85","F","Indiana","41","RODLAND,KELISHA "
"","","","","","","","","","","990988","Fort Wayne","1942-04-08T22:11:38Z","-85","M","Indiana","41","GEER, ROBERT H,LENARD "
"","","","","","","","","","","990991","Fort Wayne","1949-09-08T22:11:38Z","-85","F","Indiana","41","VAN BALLEGOOIJ,GENEVIE "
"","","","","","","","","","","990994","Fort Wayne","1946-06-08T22:11:38Z","-85","M","Indiana","41","ALCONCHER,HAENG D"
"","","","","","","","","","","990996","Fort Wayne","1941-11-08T22:11:38Z","-85","M","Indiana","41","KOLLIN,JEANEKAY "
"","","","","","","","","","","990998","Fort Wayne","1956-02-08T22:11:38Z","-85","M","Indiana","41","HOPKINS-FARREL,NEVENKA "
"","","","","","","","","","","990999","Fort Wayne","1942-02-08T22:11:38Z","-85","F","Indiana","41","LIGOURI,RIINA W"
"","","","","","","","","","","979241","Fort Wayne","1948-01-08T22:11:38Z","-85","F","Indiana","41","PLASSON,MELIVIA L"
"","","","","","","","","","","979242","Fort Wayne","1944-08-08T22:11:38Z","-85","M","Indiana","41","POONIA,MEILIN J"
"","","","","","","","","","","979243","Fort Wayne","1948-07-08T22:11:38Z","-85","F","Indiana","41","LAPRE,ANARGIROS L"
"","","","","","","","","","","979246","Fort Wayne","1955-11-08T22:11:38Z","-85","M","Indiana","41","RUBINSTEIN,TOSHIMI M"
"","","","","","","","","","","979248","Fort Wayne","1954-03-08T22:11:38Z","-85","M","Indiana","41","PELETI,BILLE "
"","","","","","","","","","","979250","Fort Wayne","1954-11-08T22:11:38Z","-85","M","Indiana","41","LUNA FRANCI,SOMNANG L"
"","","","","","","","","","","979251","Fort Wayne","1955-02-08T22:11:38Z","-85","F","Indiana","41","KRAMARENKO,GARISH S"
"","","","","","","","","","","979253","Fort Wayne","1954-12-08T22:11:38Z","-85","F","Indiana","41","LA'A,SHAYAM R"
"","","","","","","","","","","979254","Fort Wayne","1946-09-08T22:11:38Z","-85","M","Indiana","41","TWERBERG,TAGUMPAY "
"","","","","","","","","","","979255","Fort Wayne","1938-05-08T22:11:38Z","-85","F","Indiana","41","UHRIM,TENCIE P"
"","","","","","","","","","","979256","Fort Wayne","1944-11-08T22:11:38Z","-85","M","Indiana","41","NEBELUNG,IGNAZIO A"
"","","","","","","","","","","979257","Fort Wayne","1939-06-08T22:11:38Z","-85","F","Indiana","41","ARMISTEAD,MITZSHERYL A"
"","","","","","","","","","","979259","Fort Wayne","1947-10-08T22:11:38Z","-85","F","Indiana","41","GRETCHEN,ROSELA LORETTA"
"","","","","","","","","","","979260","Fort Wayne","1945-03-08T22:11:38Z","-85","M","Indiana","41","ERON,KATIEANN "
"","","","","","","","","","","979261","Columbus","1953-08-08T22:11:38Z","-86","F","Indiana","39","MULDREW,BILLY JR E"
"","","","","","","","","","","979262","Columbus","1943-11-08T22:11:38Z","-86","M","Indiana","39","RAMSEY,CAMERON R"
"","","","","","","","","","","979263","Columbus","1944-05-08T22:11:38Z","-86","F","Indiana","39","CAROZZO,TAMI J"
"","","","","","","","","","","979264","Clifford","1954-01-08T22:11:38Z","-86","M","Indiana","39","YASUKOCHI,PANISARA L"
"","","","","","","","","","","979266","Grammer","1944-02-08T22:11:38Z","-86","M","Indiana","39","ULLERY,NY M"
"","","","","","","","","","","979267","Hartsville","1951-03-08T22:11:38Z","-86","F","Indiana","39","TRUEHART,ROSAILAND C"
"","","","","","","","","","","979270","Taylorsville","1953-12-08T22:11:38Z","-86","M","Indiana","39","DENHEYER,SHANGMING "
"","","","","","","","","","","979272","Boswell","1948-11-08T22:11:38Z","-87","M","Indiana","41","FORLINES,CAZZMONE S"
"","","","","","","","","","","979273","Earl Park","1951-05-08T22:11:38Z","-87","F","Indiana","41","JOOST,ORENTHAL A"
"","","","","","","","","","","979274","Fowler","1941-10-08T22:11:38Z","-87","M","Indiana","41","DE SANO,WINNIFRED A"
"","","","","","","","","","","979276","Oxford","1939-12-08T22:11:38Z","-87","M","Indiana","41","HOWARD-NORDSTROM,CARLEENA "
"","","","","","","","","","","979277","Talbot","1942-08-08T22:11:38Z","-87","F","Indiana","41","ZACHARIASEWICZ,AMAIRANE E"
"","","","","","","","","","","979282","Thorntown","1948-01-08T22:11:38Z","-87","M","Indiana","40","KOJAS,BROOKE A"
"","","","","","","","","","","979284","Zionsville","1951-10-08T22:11:38Z","-86","M","Indiana","40","EHRENTHAL,EMMALYN H"
"","","","","","","","","","","979285","Advance","1944-02-08T22:11:38Z","-87","F","Indiana","40","GROMM,WINSTON S"
"","","","","","","","","","","979286","Jamestown","1953-09-08T22:11:38Z","-87","M","Indiana","40","ARNTZ,GOLREIS A"
"","","","","","","","","","","979288","Helmsburg","1943-01-08T22:11:38Z","-86","M","Indiana","39","BERRETH, JULIE,THEINT "
"","","","","","","","","","","979289","Nashville","1949-08-08T22:11:38Z","-86","F","Indiana","39","WOJNO,FALYNN P"
"","","","","","","","","","","979290","Bringhurst","1945-10-08T22:11:38Z","-87","M","Indiana","41","CURREN,SONNIA L"
"","","","","","","","","","","979291","Burlington","1947-05-08T22:11:38Z","-86","F","Indiana","40","MANTHEI,WILLETTE A"
"","","","","","","","","","","979292","Burrows","1952-04-08T22:11:38Z","-87","M","Indiana","41","KLAUSS,MARIA FATIMA A"
"","","","","","","","","","","979294","Cutler","1938-10-08T22:11:38Z","-86","M","Indiana","40","DONLEVY,SUZANA R"
"","","","","","","","","","","979295","Delphi","1953-01-08T22:11:38Z","-87","F","Indiana","41","SUNDY,DEENA  M"
"","","","","","","","","","","979296","Flora","1946-08-08T22:11:38Z","-87","M","Indiana","41","LLAVENA,ANALYN M"
"","","","","","","","","","","979297","Rockfield","1951-04-08T22:11:38Z","-87","F","Indiana","41","LIEBERMAN,CHAIRISH E"
"","","","","","","","","","","979298","Yeoman","1947-09-08T22:11:38Z","-87","M","Indiana","41","THERIAULT,NAKIDA A"
"","","","","","","","","","","979299","Galveston","1938-10-08T22:11:38Z","-86","F","Indiana","41","FIORENZA,NEFERTITI E"
"","","","","","","","","","","979302","Lucerne","1952-11-08T22:11:38Z","-86","M","Indiana","41","NORRIE,YULISA A"
"","","","","","","","","","","979303","New Waverly","1947-01-08T22:11:38Z","-86","F","Indiana","41","VINAS,KLEENTON M"
"","","","","","","","","","","979304","Onward","1940-02-08T22:11:38Z","-86","M","Indiana","41","NANCY,MARQUEILA "
"","","","","","","","","","","979305","Royal Center","1955-05-08T22:11:38Z","-87","F","Indiana","41","DUHAME,LOANNE L"
"","","","","","","","","","","979306","Twelve Mile","1953-03-08T22:11:38Z","-86","M","Indiana","41","ODENHEEMEI,AUNDRINA "
"","","","","","","","","","","979307","Walton","1944-05-08T22:11:38Z","-86","F","Indiana","41","KAUSCHINGER,AZEL ANN "
"","","","","","","","","","","979308","Young America","1948-08-08T22:11:38Z","-86","M","Indiana","41","HAFIZ,DIMON J"
"","","","","","","","","","","979309","Bethlehem","1941-09-08T22:11:38Z","-85","F","Indiana","39","MILLINGTON,SOUSITA "
"","","","","","","","","","","979312","Henryville","1951-07-08T22:11:38Z","-86","M","Indiana","39","WICK,DURIEL "
"","","","","","","","","","","979313","Clarksville","1938-10-08T22:11:38Z","-86","F","Indiana","38","SILVESTRE JR,KEAIRRA S"
"","","","","","","","","","","979314","Jeffersonville","1947-11-08T22:11:38Z","-86","M","Indiana","38","GOHRANSON,KWANITA K"
"","","","","","","","","","","979315","Jeffersonville","1946-11-08T22:11:38Z","-86","F","Indiana","38","JOLIVETTE-ROGERS,TAYAH M"
"","","","","","","","","","","979316","Jeffersonville","1945-04-08T22:11:38Z","-86","M","Indiana","38","SUNDAR,AQUILAS T"
"","","","","","","","","","","979317","Jeffersonville","1939-09-08T22:11:38Z","-86","F","Indiana","38","HARDING JR,JAMEILA D"
"","","","","","","","","","","979319","Marysville","1945-07-08T22:11:38Z","-86","F","Indiana","39","GATES,STEVA D"
"","","","","","","","","","","979320","Memphis","1941-01-08T22:11:38Z","-86","M","Indiana","38","HUCKABAY,GAMALIEL B"
"","","","","","","","","","","979321","Jeffersonville","1943-12-08T22:11:38Z","-86","F","Indiana","38","RICKS JR.,BRYON A"
"","","","","","","","","","","979323","New Washington","1938-05-08T22:11:38Z","-85","F","Indiana","39","GRAHAM, VANESS,REMEDIOS A"
"","","","","","","","","","","979324","Otisco","1951-11-08T22:11:38Z","-86","M","Indiana","39","GERMAINE,AALYAH "
"","","","","","","","","","","979326","Underwood","1939-04-08T22:11:38Z","-86","M","Indiana","39","MASOUDIAN,GHODRATE "
"","","","","","","","","","","979327","Jeffersonville","1944-04-08T22:11:38Z","-86","F","Indiana","38","COLOMA GALVEZ,J. G"
"","","","","","","","","","","979328","Jeffersonville","1948-09-08T22:11:38Z","-86","M","Indiana","38","LAUZIERE JR,MACEY M"
"","","","","","","","","","","979329","Bowling Green","1945-09-08T22:11:38Z","-87","F","Indiana","39","KRAINTZ,MAGUI A"
"","","","","","","","","","","979330","Brazil","1948-03-08T22:11:38Z","-87","M","Indiana","40","MOONEY-DELUCA,TRAPAE D"
"","","","","","","","","","","979331","Carbon","1949-11-08T22:11:38Z","-87","F","Indiana","40","BEHR,ANELICA "
"","","","","","","","","","","979332","Centerpoint","1942-10-08T22:11:38Z","-87","M","Indiana","39","PERCY,ZOHRA C"
"","","","","","","","","","","979334","Coalmont","1942-10-08T22:11:38Z","-87","M","Indiana","39","KATZ,ORRIE S"
"","","","","","","","","","","979335","Cory","1949-07-08T22:11:38Z","-87","F","Indiana","39","SAKSCHEWSKI,CARNISHA "
"","","","","","","","","","","979336","Harmony","1940-12-08T22:11:38Z","-87","M","Indiana","40","BORTHWICK,HAAHEO M"
"","","","","","","","","","","979338","Poland","1938-08-08T22:11:38Z","-87","M","Indiana","39","BURSI,MARYETTE "
"","","","","","","","","","","979339","Staunton","1938-07-08T22:11:38Z","-87","F","Indiana","39","ARDISON,SYLINNA O"
"","","","","","","","","","","979340","Colfax","1953-03-08T22:11:38Z","-87","M","Indiana","40","LEGAC,JHONNY A"
"","","","","","","","","","","979341","Forest","1942-09-08T22:11:38Z","-86","F","Indiana","40","MC GINNIS-SLOAN,ELFRIEDE L"
"","","","","","","","","","","979344","Michigantown","1944-12-08T22:11:38Z","-86","M","Indiana","40","MUHOBERAC,BEVIN D"
"","","","","","","","","","","979345","Mulberry","1944-10-08T22:11:38Z","-87","F","Indiana","40","HEACOX,DAVINA "
"","","","","","","","","","","979346","Rossville","1948-01-08T22:11:38Z","-87","M","Indiana","40","BARNABY,SHERESE D"
"","","","","","","","","","","979347","Sedalia","1950-11-08T22:11:38Z","-87","F","Indiana","40","VEIT,BRIANA EVELYN "
"","","","","","","","","","","979348","Eckerty","1947-01-08T22:11:38Z","-87","M","Indiana","38","HUIZAR CORNEJO,VOSE "
"","","","","","","","","","","979349","English","1947-03-08T22:11:38Z","-86","F","Indiana","38","VESCOTT,RECHELLE S"
"","","","","","","","","","","979352","Marengo","1950-01-08T22:11:38Z","-86","M","Indiana","38","KNUTSON, SHEA,SAVANAH W"
"","","","","","","","","","","979353","Milltown","1942-04-08T22:11:38Z","-86","F","Indiana","38","CABLE,LIZETHA "
"","","","","","","","","","","979355","Taswell","1952-03-08T22:11:38Z","-87","F","Indiana","38","PLASS,SHALANE M"
"","","","","","","","","","","979356","Washington","1954-02-08T22:11:38Z","-87","M","Indiana","39","KARSTAD,ELISHANAY V"
"","","","","","","","","","","979358","Elnora","1942-12-08T22:11:38Z","-87","M","Indiana","39","PAGANELIS,MIARUSE M"
"","","","","","","","","","","979360","Odon","1951-09-08T22:11:38Z","-87","M","Indiana","39","HUNZIKER,LURA R"
"","","","","","","","","","","979362","Aurora","1949-03-08T22:11:38Z","-85","M","Indiana","39","SPOLARICH,ANDREANA "
"","","","","","","","","","","979364","Guilford","1943-02-08T22:11:38Z","-85","M","Indiana","39","SALSBURG,ARADALA L"
"","","","","","","","","","","979365","Lawrenceburg","1956-08-08T22:11:38Z","-85","F","Indiana","39","GITCHELL,OSHA P"
"","","","","","","","","","","979367","West Harrison","1948-05-08T22:11:38Z","-85","F","Indiana","39","MILES JR,MARK ANTHONY J"
"","","","","","","","","","","979368","Clarksburg","1940-12-08T22:11:38Z","-85","M","Indiana","39","WESTINGTON,AUZALIA E"
"","","","","","","","","","","979369","Greensburg","1941-04-08T22:11:38Z","-85","F","Indiana","39","DE CASTRO,TRENYCE L"
"","","","","","","","","","","979371","New Point","1945-06-08T22:11:38Z","-85","F","Indiana","39","KJAR,PJ "
"","","","","","","","","","","979374","Ashley","1949-11-08T22:11:38Z","-85","M","Indiana","42","WINFREY,KINA B"
"","","","","","","","","","","979376","Butler","1938-12-08T22:11:38Z","-85","M","Indiana","41","LARRANAGA,LAMICA "
"","","","","","","","","","","979378","Garrett","1954-10-08T22:11:38Z","-85","M","Indiana","41","STEDGE,SHAKEELA "
"","","","","","","","","","","979379","Saint Joe","1945-08-08T22:11:38Z","-85","F","Indiana","41","FATZER,SHANIA "
"","","","","","","","","","","979380","Spencerville","1955-02-08T22:11:38Z","-85","M","Indiana","41","ANTAL,KENETH "
"","","","","","","","","","","979382","Muncie","1943-07-08T22:11:38Z","-85","M","Indiana","40","RAMIREZ CARLOS,COURTNEE S"
"","","","","","","","","","","979383","Muncie","1946-07-08T22:11:38Z","-85","F","Indiana","40","VANDERBECK,CHONZIE "
"","","","","","","","","","","979384","Muncie","1952-06-08T22:11:38Z","-85","M","Indiana","40","KEFFELER,VENENICE M"
"","","","","","","","","","","979386","Muncie","1956-08-08T22:11:38Z","-85","M","Indiana","40","AMISON,BRITTEN S"
"","","","","","","","","","","979387","Muncie","1943-02-08T22:11:38Z","-85","F","Indiana","40","CARIGNAN,TAVEK E"
"","","","","","","","","","","979388","Muncie","1956-08-08T22:11:38Z","-85","M","Indiana","40","DUTCH,CHAYLENE L"
"","","","","","","","","","","979389","Albany","1955-10-08T22:11:38Z","-85","F","Indiana","40","ADRON,MARIS "
"","","","","","","","","","","979390","Daleville","1948-06-08T22:11:38Z","-86","M","Indiana","40","ALGHABRA,RACHANA L"
"","","","","","","","","","","979391","Eaton","1952-03-08T22:11:38Z","-85","F","Indiana","40","STRICKER,KAYSIA "
"","","","","","","","","","","979393","Oakville","1942-08-08T22:11:38Z","-85","F","Indiana","40","CHARLEY GRIFFI,LULA M"
"","","","","","","","","","","979398","Dubois","1944-08-08T22:11:38Z","-87","M","Indiana","38","DIVECCHIA,CURT L"
"","","","","","","","","","","979400","Holland","1944-05-08T22:11:38Z","-87","M","Indiana","38","MATSUNAMI,ABRHAN "
"","","","","","","","","","","979401","Huntingburg","1946-08-08T22:11:38Z","-87","F","Indiana","38","SIIRILA,ALBA E"
"","","","","","","","","","","979402","Ireland","1956-10-08T22:11:38Z","-87","M","Indiana","38","NIMMO,MAVERICK JR N"
"","","","","","","","","","","979403","Jasper","1947-10-08T22:11:38Z","-87","F","Indiana","38","SHIEH,SATAREH T"
"","","","","","","","","","","979404","Jasper","1955-02-08T22:11:38Z","-87","M","Indiana","38","MCSWEENEY,LEGALO R"
"","","","","","","","","","","979405","Jasper","1954-12-08T22:11:38Z","-87","F","Indiana","38","HOUDE,ROSIA E"
"","","","","","","","","","","979407","Schnellville","1940-06-08T22:11:38Z","-87","F","Indiana","38","RENTERA,YUNQING A"
"","","","","","","","","","","979408","Bristol","1941-11-08T22:11:38Z","-86","M","Indiana","42","BRODY,SHANNAR "
"","","","","","","","","","","979409","Elkhart","1951-06-08T22:11:38Z","-86","F","Indiana","42","METHERELL,KATINDER ANN"
"","","","","","","","","","","979410","Elkhart","1949-05-08T22:11:38Z","-86","M","Indiana","42","MACK-STEVENSON,JEET A"
"","","","","","","","","","","979411","Elkhart","1938-03-08T22:11:38Z","-86","F","Indiana","42","BYRD JR,RESHAWNDA "
"","","","","","","","","","","979414","Goshen","1953-08-08T22:11:38Z","-86","M","Indiana","42","DEADWYLER,SHAKAYLA R"
"","","","","","","","","","","979416","Middlebury","1953-09-08T22:11:38Z","-86","M","Indiana","42","DUMAN,KALANA J"
"","","","","","","","","","","979417","Millersburg","1938-01-08T22:11:38Z","-86","F","Indiana","42","FRETTY,CAROUSELLE D"
"","","","","","","","","","","979418","Nappanee","1949-04-08T22:11:38Z","-86","M","Indiana","41","HOLLOWELL, TRI,KRINDEL "
"","","","","","","","","","","979419","New Paris","1954-08-08T22:11:38Z","-86","F","Indiana","41","HAUPE,TA'NAEJAH "
"","","","","","","","","","","979420","Wakarusa","1944-07-08T22:11:38Z","-86","M","Indiana","42","MANIPOL,IVEONNA K"
"","","","","","","","","","","979422","Bentonville","1944-03-08T22:11:38Z","-85","M","Indiana","40","LANGY,VICKEY-LEE "
"","","","","","","","","","","979423","Connersville","1943-04-08T22:11:38Z","-85","F","Indiana","40","FITTERER,ELADEO A"
"","","","","","","","","","","979424","Floyds Knobs","1945-10-08T22:11:38Z","-86","M","Indiana","38","EPSTEIN,FREDRIC "
"","","","","","","","","","","979425","Georgetown","1939-02-08T22:11:38Z","-86","F","Indiana","38","CHITTENDEN,ROBERT SHAN A"
"","","","","","","","","","","979427","Mount Saint Francis","1945-09-08T22:11:38Z","-86","F","Indiana","38","ELIE,ILSE E"
"","","","","","","","","","","979430","Attica","1945-12-08T22:11:38Z","-87","M","Indiana","40","OLIVIERA,LONNIEA "
"","","","","","","","","","","979431","Covington","1956-07-08T22:11:38Z","-87","F","Indiana","40","REMLING,CRYSTA O"
"","","","","","","","","","","979432","Hillsboro","1949-10-08T22:11:38Z","-87","M","Indiana","40","SORENTRUE,SHENEAN R"
"","","","","","","","","","","979434","Mellott","1948-09-08T22:11:38Z","-87","M","Indiana","40","LEQUIN,LI ZHEN L"
"","","","","","","","","","","979435","Newtown","1944-01-08T22:11:38Z","-87","F","Indiana","40","GERA,LONZO A"
"","","","","","","","","","","979437","Wallace","1946-03-08T22:11:38Z","-87","F","Indiana","40","GODOWN,DANUSHKA "
"","","","","","","","","","","979439","Bath","1942-07-08T22:11:38Z","-85","F","Indiana","39","RUIZ JR III,AITA K"
"","","","","","","","","","","979440","Brookville","1945-12-08T22:11:38Z","-85","M","Indiana","39","SNELCER,DISHON K"
"","","","","","","","","","","979442","Laurel","1938-06-08T22:11:38Z","-85","M","Indiana","39","PERDOMO-PAZ,JISAUN W"
"","","","","","","","","","","979443","Metamora","1940-05-08T22:11:38Z","-85","F","Indiana","39","CUEBAS,LURDES R"
"","","","","","","","","","","979445","Oldenburg","1943-04-08T22:11:38Z","-85","F","Indiana","39","CYNCOR-MCMILLAN,PO-FU J"
"","","","","","","","","","","979446","Akron","1951-08-08T22:11:38Z","-86","M","Indiana","41","ETHIER,SHILPA "
"","","","","","","","","","","979447","Athens","1953-02-08T22:11:38Z","-86","F","Indiana","41","STOHLAND,CECILEAH L"
"","","","","","","","","","","979448","Delong","1949-04-08T22:11:38Z","-86","M","Indiana","41","MASEF,JENEILLE "
"","","","","","","","","","","979449","Fulton","1950-02-08T22:11:38Z","-86","F","Indiana","41","AGOSTINELLI,LANEIL "
"","","","","","","","","","","979450","Grass Creek","1941-12-08T22:11:38Z","-86","M","Indiana","41","CRUZADA,ANNDEE L"
"","","","","","","","","","","979451","Kewanna","1951-03-08T22:11:38Z","-86","F","Indiana","41","NISHIJO,FARAMOUN "
"","","","","","","","","","","979452","Leiters Ford","1940-06-08T22:11:38Z","-86","M","Indiana","41","TRIGILIO,BOWDEN A"
"","","","","","","","","","","979453","Rochester","1940-04-08T22:11:38Z","-86","F","Indiana","41","STOTLER,JAKEIDA N"
"","","","","","","","","","","979455","Hazleton","1955-09-08T22:11:38Z","-87","F","Indiana","38","TORNEY,QIUHUA L"
"","","","","","","","","","","979457","Fort Branch","1938-05-08T22:11:38Z","-88","F","Indiana","38","AMPARANO,ALAIYAH "
"","","","","","","","","","","979459","Mackey","1944-04-08T22:11:38Z","-87","F","Indiana","38","MANLUTAC,URIAH K"
"","","","","","","","","","","979462","Patoka","1949-01-08T22:11:38Z","-88","M","Indiana","38","BARDET,FLORIN "
"","","","","","","","","","","979464","Somerville","1947-04-08T22:11:38Z","-87","M","Indiana","38","RAMONNGA,MELESELEISA C"
"","","","","","","","","","","979465","Fairmount","1954-01-08T22:11:38Z","-86","F","Indiana","40","TIPPENS,ELIZABET ALEJANDRA "
"","","","","","","","","","","979467","Gas City","1954-10-08T22:11:38Z","-86","F","Indiana","40","BUERKE,RAJA'A "
"","","","","","","","","","","979468","Jonesboro","1940-06-08T22:11:38Z","-86","M","Indiana","40","RIETDORF,JIE QI K"
"","","","","","","","","","","979469","Marion","1938-05-08T22:11:38Z","-86","F","Indiana","41","SHREAD,MANOJA A"
"","","","","","","","","","","979470","Marion","1938-06-08T22:11:38Z","-86","M","Indiana","41","AYELLO JR,HLEE "
"","","","","","","","","","","979471","Matthews","1939-04-08T22:11:38Z","-85","F","Indiana","40","SONTAG,ARISA "
"","","","","","","","","","","979473","Sweetser","1953-03-08T22:11:38Z","-86","F","Indiana","41","CARTER JR,HURCEVIO T"
"","","","","","","","","","","979474","Upland","1943-06-08T22:11:38Z","-85","M","Indiana","40","HO JR,TRACE G"
"","","","","","","","","","","979475","Van Buren","1946-03-08T22:11:38Z","-86","F","Indiana","41","KONTAXAKIS,WILENE "
"","","","","","","","","","","979476","Bloomfield","1946-03-08T22:11:38Z","-87","M","Indiana","39","TOVIA,GAVONYAH J"
"","","","","","","","","","","979478","Koleen","1947-05-08T22:11:38Z","-87","M","Indiana","39","VAN HOFF,MIKEISHA C"
"","","","","","","","","","","979479","Linton","1951-12-08T22:11:38Z","-87","F","Indiana","39","DERYKE,KERCYNDIA L"
"","","","","","","","","","","979480","Lyons","1952-07-08T22:11:38Z","-87","M","Indiana","39","MORISH,OSCAR W"
"","","","","","","","","","","979481","Midland","1946-10-08T22:11:38Z","-87","F","Indiana","39","NHAM,LUCKY L"
"","","","","","","","","","","979483","Owensburg","1943-06-08T22:11:38Z","-87","F","Indiana","39","LESCALLEET,NI "
"","","","","","","","","","","979486","Switz City","1938-04-08T22:11:38Z","-87","M","Indiana","39","CONYERSDARCY,REMZIYE R"
"","","","","","","","","","","979487","Worthington","1952-05-08T22:11:38Z","-87","F","Indiana","39","DUZAC,CAMDEN M"
"","","","","","","","","","","979488","Arcadia","1951-05-08T22:11:38Z","-86","M","Indiana","40","GEURY,MELIAME "
"","","","","","","","","","","979489","Atlanta","1941-05-08T22:11:38Z","-86","F","Indiana","40","BANKSON,ARAX E"
"","","","","","","","","","","979491","Carmel","1942-12-08T22:11:38Z","-86","F","Indiana","40","MESUNAS,HARIS C"
"","","","","","","","","","","979493","Fishers","1939-11-08T22:11:38Z","-86","F","Indiana","40","WENSTER,TAIJAA J"
"","","","","","","","","","","979494","Fishers","1955-05-08T22:11:38Z","-86","M","Indiana","40","ARDANTZ,AMILLION W"
"","","","","","","","","","","979495","Noblesville","1945-08-08T22:11:38Z","-86","F","Indiana","40","BOCK JR,CHEZ "
"","","","","","","","","","","979497","Noblesville","1940-02-08T22:11:38Z","-86","F","Indiana","40","STREY,ANEIDA L"
"","","","","","","","","","","979498","Sheridan","1948-07-08T22:11:38Z","-86","M","Indiana","40","FAIVA,KENT A"
"","","","","","","","","","","979499","Westfield","1951-02-08T22:11:38Z","-86","F","Indiana","40","ABOULAFIA,DARCY "
"","","","","","","","","","","979500","Carmel","1942-08-08T22:11:38Z","-86","M","Indiana","40","STOJAKOVIC,TEXIER R"
"","","","","","","","","","","979501","Fishers","1945-10-08T22:11:38Z","-86","F","Indiana","40","TAEU,TYNISHA A"
"","","","","","","","","","","979502","Indianapolis","1954-08-08T22:11:38Z","-86","M","Indiana","40","PANN,HORSHENG M"
"","","","","","","","","","","979503","Indianapolis","1956-11-08T22:11:38Z","-86","F","Indiana","40","SIECK,NATASSIA A"
"","","","","","","","","","","979504","Indianapolis","1955-10-08T22:11:38Z","-86","M","Indiana","40","WHIZIN,ERNEST "
"","","","","","","","","","","979506","Mccordsville","1946-04-08T22:11:38Z","-86","M","Indiana","40","BODMAN,DOMONIC M"
"","","","","","","","","","","979507","Charlottesville","1943-12-08T22:11:38Z","-86","F","Indiana","40","OSHIONWU,KAYLA MAE M"
"","","","","","","","","","","979509","Greenfield","1954-01-08T22:11:38Z","-86","F","Indiana","40","SAHAMI,SHERILL D"
"","","","","","","","","","","979511","New Palestine","1941-11-08T22:11:38Z","-86","F","Indiana","40","TSURUMOTO,WING-HO "
"","","","","","","","","","","998229","Central","1946-08-08T22:11:38Z","-86","F","Indiana","38","FIGGS,LAVEITA M"
"","","","","","","","","","","998230","Corydon","1940-11-08T22:11:38Z","-86","M","Indiana","38","STRABEL,KUMYE "
"","","","","","","","","","","998231","Crandall","1942-03-08T22:11:38Z","-86","F","Indiana","38","LOUVIER,VICTROIA J"
