"responseHeader__zkConnected","responseHeader__status","responseHeader__QTime","responseHeader__params__q","responseHeader__params__indent","responseHeader__params__fl","responseHeader__params__rows","responseHeader__params__wt","response__numFound","response__start","response__docs__id","response__docs__city","response__docs__DOB","response__docs__longitude","response__docs__sex","response__docs__state","response__docs__latitude","response__docs__name"
"","","","","","","","","","","990938","Bethel","1951-05-08T22:11:38Z","-76","M","Delaware","39","VAN ROOF,POPIE E"
"","","","","","","","","","","990940","Dagsboro","1943-08-08T22:11:38Z","-75","M","Delaware","39","WALKER-GUERIN,KUUPUAMAEOLE M"
"","","","","","","","","","","990941","Delmar","1946-12-08T22:11:38Z","-76","F","Delaware","38","AYHENS,ANIE "
"","","","","","","","","","","990942","Ellendale","1943-06-08T22:11:38Z","-75","M","Delaware","39","KRANENBURG,MAKAYLAH A"
"","","","","","","","","","","990943","Fenwick Island","1944-06-08T22:11:38Z","-75","F","Delaware","38","SHREVE, JENNIF,RELLETA "
"","","","","","","","","","","990945","Georgetown","1948-12-08T22:11:38Z","-75","F","Delaware","39","CHAR-HOUSER,HROTHWYNN P"
"","","","","","","","","","","990947","Harbeson","1956-11-08T22:11:38Z","-75","F","Delaware","39","KIRKWOOD,NAGY G"
"","","","","","","","","","","990949","Lewes","1953-08-08T22:11:38Z","-75","F","Delaware","39","OPPENHEIM,GENAI M"
"","","","","","","","","","","990950","Lincoln","1938-05-08T22:11:38Z","-75","M","Delaware","39","YU HIAN,ADALINA "
"","","","","","","","","","","990951","Milford","1949-10-08T22:11:38Z","-75","F","Delaware","39","KONLON,FIONA "
"","","","","","","","","","","990954","Milton","1950-01-08T22:11:38Z","-75","M","Delaware","39","MURANO,RAHODGA A"
"","","","","","","","","","","990956","Ocean View","1952-07-08T22:11:38Z","-75","M","Delaware","39","SCHIRADO,MADYSON "
"","","","","","","","","","","990957","Rehoboth Beach","1948-12-08T22:11:38Z","-75","F","Delaware","39","MC KEIG,TINESHA "
"","","","","","","","","","","990958","Seaford","1945-02-08T22:11:38Z","-76","M","Delaware","39","HABTEAB,NA'CHE AL"
"","","","","","","","","","","990959","Selbyville","1938-10-08T22:11:38Z","-75","F","Delaware","38","WEATHER,DEVELYN "
"","","","","","","","","","","1405279","Little Creek","1956-11-08T22:11:38Z","-75","F","Delaware","39","DECKER,STEFAN L"
"","","","","","","","","","","1405295","Newark","1952-04-08T22:11:38Z","-76","F","Delaware","40","HERMAN,ROBERT J"
"","","","","","","","","","","1405297","Newark","1950-10-08T22:11:38Z","-76","F","Delaware","40","HOFFMANN,JULIA J"
"","","","","","","","","","","1405340","Dagsboro","1954-02-08T22:11:38Z","-75","M","Delaware","39","BAYER,DURRE M"
"","","","","","","","","","","1441728","Frederica","1939-05-08T22:11:38Z","-75","M","Delaware","39","MATSUSHINO,JOSKA A"
"","","","","","","","","","","1441734","Magnolia","1941-09-08T22:11:38Z","-76","M","Delaware","39","RIVAS-CARDENAS,HONT A"
"","","","","","","","","","","1441743","Hockessin","1946-05-08T22:11:38Z","-76","F","Delaware","40","HAVASSY,EMA B"
"","","","","","","","","","","1441768","Wilmington","1946-11-08T22:11:38Z","-76","M","Delaware","40","BENCZE,BROSCA B"
"","","","","","","","","","","1453172","Dover","1940-03-08T22:11:38Z","-75","M","Delaware","39","PONTIN-YAMASHIT,DAMAN E"
"","","","","","","","","","","1453178","Camden Wyoming","1944-01-08T22:11:38Z","-76","M","Delaware","39","MORRISON, JONE,MARGO D"
"","","","","","","","","","","1453195","Claymont","1943-08-08T22:11:38Z","-75","F","Delaware","40","BOROS,KELEMEN T"
"","","","","","","","","","","1453249","Delmar","1951-04-08T22:11:38Z","-76","F","Delaware","38","KERESZTES,LORANT E"
"","","","","","","","","","","838631","Dover","1963-07-08T22:11:38Z","-76","F","Delaware","39","WASSENAAR,ARMINIA "
"","","","","","","","","","","947521","Claymont","1958-01-08T22:11:38Z","-75","F","Delaware","40","CANCIO,JENAL S"
"","","","","","","","","","","1025466","Woodside","1944-03-08T22:11:38Z","-76","M","Delaware","39","BEHAN,MADDISON B"
"","","","","","","","","","","1025473","Middletown","1942-04-08T22:11:38Z","-76","F","Delaware","39","VAN RAALTE,STELLA C"
"","","","","","","","","","","1025482","Newark","1945-07-08T22:11:38Z","-76","M","Delaware","40","CORNISH,LIAM S"
"","","","","","","","","","","1025486","New Castle","1946-03-08T22:11:38Z","-76","M","Delaware","40","CALLISTER,ELLA R"
"","","","","","","","","","","1025499","Wilmington","1938-03-08T22:11:38Z","-76","F","Delaware","40","MCCULLOCH,ANNABELLE B"
"","","","","","","","","","","1025527","Georgetown","1939-09-08T22:11:38Z","-75","F","Delaware","39","BATE,NATALIE C"
"","","","","","","","","","","1025535","Millville","1954-05-08T22:11:38Z","-75","F","Delaware","39","FYANS,ABBY J"
"","","","","","","","","","","1006406","Camden Wyoming","1951-06-08T22:11:38Z","-76","M","Delaware","39","CURTHOYS,ALEXANDRA A"
"","","","","","","","","","","1006408","Clayton","1941-11-08T22:11:38Z","-76","M","Delaware","39","FRIEND,SKYE J"
"","","","","","","","","","","1006455","Wilmington","1943-05-08T22:11:38Z","-76","F","Delaware","40","HARFORD,GEORGIA D"
"","","","","","","","","","","1006489","Millville","1941-05-08T22:11:38Z","-75","F","Delaware","39","FRODSHAM,ABBEY H"
"","","","","","","","","","","978406","Woodside","1946-10-08T22:11:38Z","-76","M","Delaware","39","HOLTE,NIKAIYAH E"
"","","","","","","","","","","978416","Newark","1956-07-08T22:11:38Z","-76","M","Delaware","40","CARBALLO,ANAHID "
"","","","","","","","","","","978431","Townsend","1955-01-08T22:11:38Z","-76","F","Delaware","39","GUERRENO,BENA L"
"","","","","","","","","","","978443","Wilmington","1955-09-08T22:11:38Z","-76","F","Delaware","40","STAGNER,PRENTISS G"
"","","","","","","","","","","978450","Wilmington","1947-03-08T22:11:38Z","-76","M","Delaware","40","DROZDOWSKI,JAQUILYNN "
"","","","","","","","","","","1038584","Middletown","1948-04-08T22:11:38Z","-76","M","Delaware","39","JERREMS,LILY J"
"","","","","","","","","","","982898","Newark","1950-12-08T22:11:38Z","-76","M","Delaware","40","PAULUS,PARAMVIR J"
"","","","","","","","","","","1060241","Harrington","1948-09-08T22:11:38Z","-76","F","Delaware","39","MIKKELSEN,SILAS F"
"","","","","","","","","","","1111189","Dover","1943-07-08T22:11:38Z","-76","F","Delaware","39","KENNEDY,LENNON G"
"","","","","","","","","","","1111197","Houston","1955-08-08T22:11:38Z","-76","F","Delaware","39","MILLER,JOE A"
"","","","","","","","","","","1111206","Newark","1945-04-08T22:11:38Z","-76","M","Delaware","40","RITCHIE,DARCIE L"
"","","","","","","","","","","1111231","Yorklyn","1951-01-08T22:11:38Z","-76","F","Delaware","40","HENDERSON,CONNOR F"
"","","","","","","","","","","1111249","Wilmington","1943-11-08T22:11:38Z","-76","F","Delaware","40","CAMERON,KRIS V"
"","","","","","","","","","","1111255","Wilmington","1941-12-08T22:11:38Z","-76","F","Delaware","40","ROBERTSON,KIMBERLY H"
"","","","","","","","","","","1111259","Bridgeville","1942-08-08T22:11:38Z","-76","F","Delaware","39","CAMPBELL,ORLAGH D"
"","","","","","","","","","","1091144","Camden Wyoming","1956-07-08T22:11:38Z","-76","M","Delaware","39","HEDEGAARD,MORTEN J"
"","","","","","","","","","","1091172","Newark","1943-08-08T22:11:38Z","-76","M","Delaware","40","HENRIKSEN,FREDERIK S"
"","","","","","","","","","","1091179","Odessa","1955-05-08T22:11:38Z","-76","F","Delaware","39","DINES,JENS E"
"","","","","","","","","","","1091180","Port Penn","1955-02-08T22:11:38Z","-76","M","Delaware","40","CARLSEN,OSKAR L"
"","","","","","","","","","","1091214","Dagsboro","1954-02-08T22:11:38Z","-75","M","Delaware","39","KROGH,CELINA N"
"","","","","","","","","","","1127595","Dover","1950-01-08T22:11:38Z","-76","F","Delaware","39","SHAW,DARRYL T"
"","","","","","","","","","","1127615","Claymont","1939-09-08T22:11:38Z","-75","F","Delaware","40","JAMIESON,OSKAR S"
"","","","","","","","","","","1151010","Frederica","1952-02-08T22:11:38Z","-75","M","Delaware","39","JAMIESON,DAISY C"
"","","","","","","","","","","1151023","Claymont","1940-03-08T22:11:38Z","-75","F","Delaware","40","MACKENZIE,ALICE J"
"","","","","","","","","","","1151079","Fenwick Island","1955-11-08T22:11:38Z","-75","F","Delaware","38","MITCHELL,JUSTIN A"
"","","","","","","","","","","1158090","Milton","1943-06-08T22:11:38Z","-75","M","Delaware","39","MCLEAN,LAUREN B"
"","","","","","","","","","","1170469","Little Creek","1951-10-08T22:11:38Z","-75","F","Delaware","39","GORSKA,KLARA F"
"","","","","","","","","","","1170484","Newark","1951-09-08T22:11:38Z","-76","M","Delaware","40","MAJEWSKA,CELESTYNA J"
"","","","","","","","","","","1170509","Wilmington","1951-06-08T22:11:38Z","-76","F","Delaware","40","ARDOSA,ANNJANNETT D"
"","","","","","","","","","","1170537","Harbeson","1948-11-08T22:11:38Z","-75","F","Delaware","39","JAWORSKA,MARTYNA D"
"","","","","","","","","","","1204953","Townsend","1943-04-08T22:11:38Z","-76","F","Delaware","39","PIOTROWSKA,LIDIA H"
"","","","","","","","","","","1204972","Wilmington","1955-12-08T22:11:38Z","-76","M","Delaware","40","TOGNELTI,WIGA J"
"","","","","","","","","","","1204984","Dagsboro","1939-08-08T22:11:38Z","-75","M","Delaware","39","MAJEWSKI,ANNJANNETT C"
"","","","","","","","","","","1225865","Dover","1950-04-08T22:11:38Z","-76","F","Delaware","39","ENIX,PAVEL M"
"","","","","","","","","","","1225939","Delmar","1941-02-08T22:11:38Z","-76","F","Delaware","38","VROMAN,IVA M"
"","","","","","","","","","","1238367","Wilmington","1944-03-08T22:11:38Z","-76","F","Delaware","40","DANCHISHIN,LADISLAVA P"
"","","","","","","","","","","1238393","Delmar","1941-02-08T22:11:38Z","-76","F","Delaware","38","PEEDE,KAMILA M"
"","","","","","","","","","","1242807","New Castle","1944-12-08T22:11:38Z","-76","F","Delaware","40","PUTTALARO,JANA P"
"","","","","","","","","","","1242826","Wilmington","1954-09-08T22:11:38Z","-76","M","Delaware","40","BAYLON JR,DAMAN N"
"","","","","","","","","","","1242828","Wilmington","1938-08-08T22:11:38Z","-76","M","Delaware","40","NEWQUIST,MONIKA M"
"","","","","","","","","","","1242838","Wilmington","1945-01-08T22:11:38Z","-76","M","Delaware","40","RUPIPER,IVANA E"
"","","","","","","","","","","1242863","Rehoboth Beach","1943-08-08T22:11:38Z","-75","F","Delaware","39","DOYLE III,ALENA P"
"","","","","","","","","","","1254730","Camden Wyoming","1946-02-08T22:11:38Z","-76","M","Delaware","39","VALDIVA,LENKA J"
"","","","","","","","","","","1254752","Montchanin","1945-10-08T22:11:38Z","-76","M","Delaware","40","TEXEIRA,GIZELA L"
"","","","","","","","","","","1254763","Newark","1946-10-08T22:11:38Z","-76","F","Delaware","40","PAVELKA,JAKUB J"
"","","","","","","","","","","1254765","Odessa","1954-10-08T22:11:38Z","-76","F","Delaware","39","PECKA,KALYSSA J"
"","","","","","","","","","","1254815","Nassau","1954-09-08T22:11:38Z","-75","F","Delaware","39","SPROSTY,JITKA J"
"","","","","","","","","","","1273688","Frederica","1938-07-08T22:11:38Z","-75","M","Delaware","39","BODROV,ISMAIL S"
"","","","","","","","","","","1273696","Smyrna","1943-06-08T22:11:38Z","-76","M","Delaware","39","MASLOVA,LILITH C"
"","","","","","","","","","","1273710","Newark","1955-06-08T22:11:38Z","-76","M","Delaware","40","TOKARYEV,NOVEL R"
"","","","","","","","","","","1285632","Dover","1943-05-08T22:11:38Z","-75","M","Delaware","39","BALABANOV,VALERIE G"
"","","","","","","","","","","1285660","Montchanin","1943-11-08T22:11:38Z","-76","M","Delaware","40","IBRAHIMOV,EDWARD S"
"","","","","","","","","","","1285673","Odessa","1954-07-08T22:11:38Z","-76","F","Delaware","39","ISAYEVA,ALICE M"
"","","","","","","","","","","1285720","Millsboro","1950-07-08T22:11:38Z","-75","M","Delaware","39","VINOGRADOV,GENNADY Z"
"","","","","","","","","","","1321648","Wilmington","1949-11-08T22:11:38Z","-76","M","Delaware","40","DONKO,DURRE B"
"","","","","","","","","","","1321649","Wilmington","1948-08-08T22:11:38Z","-76","F","Delaware","40","SIPOSS,BOTOND T"
"","","","","","","","","","","1321666","Frankford","1947-06-08T22:11:38Z","-75","M","Delaware","39","MAESEELE,MARIKA L"
"","","","","","","","","","","1321678","Ocean View","1943-11-08T22:11:38Z","-75","M","Delaware","39","AZEVEDO-TAKENI,VIRAG L"
"","","","","","","","","","","1326077","New Castle","1943-02-08T22:11:38Z","-76","F","Delaware","40","SIMON,KADOSA E"
"","","","","","","","","","","1331128","Millsboro","1954-07-08T22:11:38Z","-75","M","Delaware","39","TURI,VIRAG L"
"","","","","","","","","","","1345514","Woodside","1950-06-08T22:11:38Z","-76","M","Delaware","39","THURY,ALEXANDER D"
"","","","","","","","","","","1345525","Newark","1938-07-08T22:11:38Z","-76","F","Delaware","40","KATHONA,NORBERT D"
"","","","","","","","","","","1345529","Newark","1941-12-08T22:11:38Z","-76","F","Delaware","40","RADICS,AGOSTON B"
"","","","","","","","","","","1357474","Kirkwood","1951-11-08T22:11:38Z","-76","M","Delaware","40","SCHULTZ,GABRIELE M"
"","","","","","","","","","","1357490","Port Penn","1947-02-08T22:11:38Z","-76","M","Delaware","40","OSTER,STEPHANIE P"
"","","","","","","","","","","1357530","Greenwood","1940-02-08T22:11:38Z","-76","M","Delaware","39","GERSTE,MATTHIAS H"
"","","","","","","","","","","1393424","Newark","1949-02-08T22:11:38Z","-76","M","Delaware","40","FINKEL,MARCEL U"
"","","","","","","","","","","1393448","Winterthur","1953-07-08T22:11:38Z","-76","M","Delaware","40","SAENGER,TRISSHA S"
"","","","","","","","","","","1393463","Wilmington","1944-10-08T22:11:38Z","-76","F","Delaware","40","BECKENBAUER,KRISTIN D"
"","","","","","","","","","","1393495","Rehoboth Beach","1949-08-08T22:11:38Z","-75","F","Delaware","39","PETERS,PATRICK S"
"","","","","","","","","","","1374389","Newark","1956-04-08T22:11:38Z","-76","F","Delaware","40","EBERHART,DOMINIK J"
"","","","","","","","","","","1374405","Wilmington","1955-05-08T22:11:38Z","-76","F","Delaware","40","SCHRODER,CHRISTIN J"
"","","","","","","","","","","1374435","Fenwick Island","1944-12-08T22:11:38Z","-75","F","Delaware","38","WINKEL,UWE S"
"","","","","","","","","","","1425364","Wilmington","1944-02-08T22:11:38Z","-76","M","Delaware","40","CANUTT,DAMAN E"
"","","","","","","","","","","1425374","Wilmington","1941-09-08T22:11:38Z","-76","M","Delaware","40","ELLAZAR,KRISZTOFER L"
"","","","","","","","","","","1425395","Lewes","1946-02-08T22:11:38Z","-75","F","Delaware","39","DANKO,MORGANDY R"
"","","","","","","","","","","1405321","Wilmington","1948-01-08T22:11:38Z","-76","F","Delaware","40","BAYER,STEFFEN N"
"","","","","","","","","","","1405334","Wilmington","1956-06-08T22:11:38Z","-76","M","Delaware","40","KAISER,STEFFEN S"
"","","","","","","","","","","1405335","Wilmington","1946-10-08T22:11:38Z","-76","F","Delaware","40","FASSBINDER,DOMINIK M"
"","","","","","","","","","","1345494","Dover","1944-02-08T22:11:38Z","-75","M","Delaware","39","HERMANN,IZABELLA V"
"","","","","","","","","","","1345495","Dover Afb","1938-08-08T22:11:38Z","-75","F","Delaware","39","DOUGLAS,LILI S"
"","","","","","","","","","","1345496","Dover","1940-01-08T22:11:38Z","-75","M","Delaware","39","DIAZ-INFANTE,JULCSA K"
"","","","","","","","","","","1345497","Dover","1949-08-08T22:11:38Z","-76","F","Delaware","39","BODO,MORGANDY E"
"","","","","","","","","","","1345498","Dover","1942-02-08T22:11:38Z","-76","M","Delaware","39","TALAMANTE JR,TRISSHA B"
"","","","","","","","","","","1345499","Dover","1948-05-08T22:11:38Z","-76","F","Delaware","39","THURI,KALYSSA M"
"","","","","","","","","","","1345500","Camden Wyoming","1950-01-08T22:11:38Z","-76","M","Delaware","39","HAMMITT,ANNJANNETT B"
"","","","","","","","","","","1345502","Clayton","1943-01-08T22:11:38Z","-76","M","Delaware","39","SZEPESY,ROBI E"
"","","","","","","","","","","1345503","Felton","1946-03-08T22:11:38Z","-76","F","Delaware","39","OROSZ,PETRIA K"
"","","","","","","","","","","1345504","Frederica","1948-09-08T22:11:38Z","-75","M","Delaware","39","NEBULONI,LUCA O"
"","","","","","","","","","","1345505","Harrington","1940-12-08T22:11:38Z","-76","F","Delaware","39","JORDEN,DURRE R"
"","","","","","","","","","","1345507","Houston","1951-11-08T22:11:38Z","-76","F","Delaware","39","HERCZEG,VIVIEN Z"
"","","","","","","","","","","1345508","Kenton","1944-09-08T22:11:38Z","-76","M","Delaware","39","BODO,JUDIT B"
"","","","","","","","","","","1345510","Magnolia","1943-07-08T22:11:38Z","-76","M","Delaware","39","KURUCZ,SEBES E"
"","","","","","","","","","","1345511","Marydel","1950-02-08T22:11:38Z","-76","F","Delaware","39","MOUA,MORGANDY L"
"","","","","","","","","","","1345512","Smyrna","1942-03-08T22:11:38Z","-76","M","Delaware","39","ROWLISON,ESZTI R"
"","","","","","","","","","","1345513","Viola","1952-12-08T22:11:38Z","-76","F","Delaware","39","BUCHTA,EMESE F"
"","","","","","","","","","","1345515","Bear","1939-11-08T22:11:38Z","-76","F","Delaware","40","PUSZTAY,FLORKA M"
"","","","","","","","","","","1345517","Claymont","1939-09-08T22:11:38Z","-75","F","Delaware","40","FERENC,ZSA ZSA S"
"","","","","","","","","","","1345518","Delaware City","1941-05-08T22:11:38Z","-76","M","Delaware","40","VERESS,SARIKA K"
"","","","","","","","","","","1345519","Hockessin","1947-01-08T22:11:38Z","-76","F","Delaware","40","RADICS,TRISSHA C"
"","","","","","","","","","","1345522","Montchanin","1952-09-08T22:11:38Z","-76","M","Delaware","40","SZIGETY,ZSOMBOR Z"
"","","","","","","","","","","1345523","Newark","1946-08-08T22:11:38Z","-76","F","Delaware","40","BODROOK,ZAJZON F"
"","","","","","","","","","","1345524","Newark","1955-05-08T22:11:38Z","-76","M","Delaware","40","BEREC,TABOR E"
"","","","","","","","","","","1345526","Newark","1944-12-08T22:11:38Z","-76","M","Delaware","40","LANGH,KALYSSA C"
"","","","","","","","","","","1345527","Newark","1955-08-08T22:11:38Z","-76","F","Delaware","40","MARKIEWICZ,ZSA-ZSA A"
"","","","","","","","","","","1345530","Newark","1947-08-08T22:11:38Z","-76","M","Delaware","40","HERRERA GARZON,PETERKE R"
"","","","","","","","","","","1345531","New Castle","1950-01-08T22:11:38Z","-76","F","Delaware","40","HERMANN,ANNJANNETT M"
"","","","","","","","","","","1345532","New Castle","1941-07-08T22:11:38Z","-76","M","Delaware","40","MARIA MAGANA,BERTA S"
"","","","","","","","","","","1345535","Odessa","1951-02-08T22:11:38Z","-76","F","Delaware","39","ASSER,SARAHI M"
"","","","","","","","","","","1345537","Rockland","1951-07-08T22:11:38Z","-76","F","Delaware","40","LEWIS, CHAD E.,JANKA L"
"","","","","","","","","","","1345542","Wilmington","1949-12-08T22:11:38Z","-76","M","Delaware","40","STERNER,MORGANDY K"
"","","","","","","","","","","1345543","Wilmington","1951-03-08T22:11:38Z","-76","F","Delaware","40","LAGERGREN,ALEX E"
"","","","","","","","","","","1345544","Wilmington","1941-10-08T22:11:38Z","-76","M","Delaware","40","ALSUP,ARPAD L"
"","","","","","","","","","","1345545","Wilmington","1949-08-08T22:11:38Z","-76","F","Delaware","40","FARKAS,TRISSHA T"
"","","","","","","","","","","1345547","Wilmington","1941-12-08T22:11:38Z","-76","F","Delaware","40","MAYER,PISTI G"
"","","","","","","","","","","1345548","Wilmington","1939-07-08T22:11:38Z","-76","M","Delaware","40","MAKAY,KALYSSA V"
"","","","","","","","","","","1345549","Wilmington","1949-04-08T22:11:38Z","-76","F","Delaware","40","DANKO,KAROLINA S"
"","","","","","","","","","","1345550","Wilmington","1947-06-08T22:11:38Z","-76","M","Delaware","40","PINKOCZI,VAYK A"
"","","","","","","","","","","1345552","Wilmington","1952-03-08T22:11:38Z","-76","M","Delaware","40","REMLING,ILONA O"
"","","","","","","","","","","1345553","Wilmington","1941-12-08T22:11:38Z","-76","F","Delaware","40","GYENES,FRANCISKA U"
"","","","","","","","","","","1345554","Wilmington","1944-02-08T22:11:38Z","-76","M","Delaware","40","SHIJO,UGOR A"
"","","","","","","","","","","1345555","Wilmington","1952-09-08T22:11:38Z","-76","F","Delaware","40","MAKKAY,BROSCA S"
"","","","","","","","","","","1345556","Wilmington","1950-07-08T22:11:38Z","-76","M","Delaware","40","HOFFMAN,BORKA T"
"","","","","","","","","","","1345557","Wilmington","1944-02-08T22:11:38Z","-76","F","Delaware","40","BODO,SARAHI D"
"","","","","","","","","","","1345558","Wilmington","1952-10-08T22:11:38Z","-76","M","Delaware","40","MAJER,ZITA L"
"","","","","","","","","","","1345560","Wilmington","1945-12-08T22:11:38Z","-76","M","Delaware","40","CORTEZ CASTILLO,EGYED L"
"","","","","","","","","","","1345561","Wilmington","1943-08-08T22:11:38Z","-76","F","Delaware","40","MITTELSTEADT,ETEL V"
"","","","","","","","","","","1345562","Wilmington","1942-05-08T22:11:38Z","-76","M","Delaware","40","PUSZTAY,PETRIA N"
